movie_id,average_rating,num_votes
tt1155684,6.3,27
tt1155696,6.7,2391
tt1155705,6.6,2963
tt1155729,4.5,24
tt1155730,6.0,112
tt1155735,6.0,122
tt1155765,6.3,156
tt11557830,7.8,120
tt11557850,5.0,231
tt11557872,5.8,668
tt11557896,5.9,106
tt11558002,5.0,11
tt11558600,6.6,49
tt11558628,4.9,403
tt11558688,4.2,2128
tt11559138,6.0,1655
tt11559206,5.6,76
tt11559472,6.7,3522
tt11559832,6.5,19
tt11560070,7.3,28
tt11560260,5.1,115
tt1156067,5.7,1636
tt11560730,5.8,353
tt1156132,6.2,2694
tt1156136,4.8,304
tt1156143,6.2,4104
tt1156148,2.3,1511
tt11561514,6.8,97
tt1156170,5.8,300
tt11561750,5.0,1008
tt11562636,7.5,10
tt11562982,3.3,34
tt1156299,6.0,53
tt11563070,3.8,5490
tt11563108,5.7,18
tt11563222,6.7,26
tt1156326,6.8,205
tt11563364,5.4,555
tt1156337,5.6,95
tt11563592,6.2,65
tt11563598,7.3,116942
tt11563740,7.0,36
tt11563822,7.0,136
tt11563836,6.6,344
tt11563882,6.1,9
tt11563926,5.8,393
tt1156394,7.3,121
tt1156395,6.5,2222
tt1156398,7.5,666821
tt11564056,5.0,161
tt11564214,6.2,1127
tt11564218,6.6,362
tt1156442,4.9,130
tt1156444,5.7,1234
tt11564468,6.5,126
tt1156447,6.5,1126
tt11564570,7.1,522823
tt11564588,6.7,384
tt1156464,5.5,482
tt11564778,6.5,21
tt1156479,5.6,1151
tt1156506,6.6,2721
tt11565130,7.0,75
tt1156516,7.2,1724
tt11565160,5.3,2653
tt1156519,5.7,1452
tt1156524,7.2,663
tt1156527,5.7,206
tt1156528,6.8,330
tt1156531,6.9,2161
tt11566164,6.2,2389
tt11566166,5.7,645
tt11566556,7.4,151
tt11567502,3.8,221
tt11568056,6.2,14
tt11568236,4.6,709
tt11568322,6.3,637
tt11568324,4.9,158
tt11568492,6.5,23
tt11568514,4.9,11
tt11568878,6.5,661
tt11569456,3.6,528
tt11569584,6.8,175
tt11569602,6.2,117
tt11569608,4.8,110
tt11569658,3.1,1910
tt11569670,6.3,189
tt11569768,8.1,91
tt11569822,6.8,67
tt11569944,6.6,7
tt11569994,9.0,18
tt11570062,5.6,9
tt11570078,7.1,10
tt11570120,5.4,768
tt11570308,7.8,14
tt11570318,6.5,675
tt11570492,8.0,18
tt11570526,4.6,628
tt11570572,4.3,8
tt11571408,6.0,57
tt11572502,5.0,127
tt11572530,7.5,556
tt11573276,4.6,1123
tt11573410,5.8,261
tt11573420,3.9,47
tt11574092,7.2,16
tt11574780,6.3,12
tt11574990,7.9,161
tt11575312,5.8,124
tt11575350,5.3,241
tt11575358,6.4,198
tt1157547,7.2,415
tt1157549,6.9,1896
tt1157552,6.6,216
tt11575608,7.9,7
tt11575698,8.3,56
tt11575888,3.3,111
tt11575918,5.4,130
tt1157600,5.1,246
tt1157605,7.9,17353
tt11576124,4.2,10679
tt1157631,6.6,1946
tt11576330,3.2,412
tt11576374,5.8,835
tt1157650,7.4,188
tt1157668,7.2,404
tt11576698,6.2,133
tt11576938,5.9,92
tt1157694,6.8,562
tt1157700,8.4,206
tt1157705,7.2,5349
tt1157710,6.7,27
tt1157718,8.1,170
tt1157720,8.0,1548
tt11578464,4.6,136
tt11579002,5.8,30
tt11579538,6.4,1644
tt11580594,6.9,63
tt11580634,5.6,202
tt11580854,8.5,28554
tt11580914,5.1,1479
tt11580944,5.0,1461
tt11581002,7.1,69
tt11581046,5.0,10
tt11581174,8.0,25119
tt11581190,4.4,34
tt11581264,3.9,4791
tt11581556,5.1,84
tt11581620,8.9,18
tt11581692,5.6,23
tt1158253,6.7,14
tt1158254,8.0,37
tt1158302,7.6,182
tt11584012,8.2,19
tt11584270,8.9,123
tt11584538,8.6,39
tt11584674,4.2,468
tt11584724,5.3,363
tt11585016,7.3,31
tt11585506,3.8,182
tt11585560,4.4,454
tt11585604,4.2,12
tt11585712,8.0,10
tt11585882,6.3,204
tt11586122,5.6,47
tt11586210,8.4,11
tt11586264,6.2,34
tt11586384,5.6,5081
tt11586432,7.7,85
tt1158695,4.6,21
tt1158700,1.2,7117
tt1158712,8.2,58
tt1158730,8.0,23
tt1158740,6.7,22
tt11587720,8.9,51
tt1158788,7.2,81
tt1158820,8.6,11
tt1158864,7.4,91
tt1158872,2.5,9
tt1158889,6.5,697
tt1158934,3.9,180
tt1158936,6.8,2839
tt11589366,4.6,678
tt1158939,6.0,5447
tt11590860,5.2,23
tt11591306,6.0,8364
tt11591360,4.8,59
tt11591424,4.1,5846
tt11591516,4.3,171
tt11592014,6.2,1415
tt1159223,6.0,442
tt1159231,5.3,1793
tt11593986,7.9,78
tt11594104,4.2,113
tt11594766,5.5,1205
tt1159490,6.4,84
tt1159502,5.5,1002
tt1159527,5.6,20
tt11595702,5.7,182
tt11595766,7.4,9
tt11595776,6.2,64
tt1159592,7.0,17
tt11596110,5.2,37
tt1159634,5.6,186
tt11596782,6.5,53
tt1159721,4.5,1552
tt11597938,6.1,12
tt11598742,8.0,14
tt1159914,7.3,693
tt1159922,5.6,2536
tt11599326,4.0,55
tt11599576,6.6,2398
tt1159961,7.5,3437
tt1159985,5.7,128
tt11599966,7.3,14
tt1160008,7.5,238
tt1160012,5.2,485
tt1160015,6.5,694
tt1160019,6.8,25
tt1160023,6.3,222
tt1160026,5.1,199
tt11600484,6.4,65
tt11600880,7.1,22
tt11600938,6.6,16
tt11601440,8.7,11
tt11601734,6.9,24
tt11602542,6.9,125
tt11602548,6.5,52
tt11602560,5.5,64
tt11602582,6.1,165
tt11602790,5.9,108
tt1160315,6.4,1292
tt1160317,4.3,2280
tt1160327,6.6,39
tt1160328,7.4,604
tt1160368,5.6,31833
tt1160369,7.3,514
tt1160371,5.3,63
tt1160374,4.2,1462
tt11603780,5.7,292
tt11603828,4.4,1800
tt11603856,6.5,44
tt1160419,8.0,1040045
tt1160424,6.3,661
tt11604536,7.0,6
tt11604608,6.6,16
tt11604612,6.4,45
tt11604676,8.0,10333
tt11604772,4.7,160
tt11605172,4.7,58
tt1160523,7.1,38
tt1160524,6.8,6200
tt1160525,6.1,3407
tt1160539,6.8,1644
tt1160551,6.3,28
tt1160619,8.1,101
tt1160629,7.4,4406
tt1160709,3.8,330
tt1160710,6.1,132
tt1160712,6.5,80
tt1160729,5.0,27
tt1160765,4.8,16
tt1160786,4.6,12
tt11608064,9.4,14
tt11608100,7.6,12
tt11608126,4.0,1269
tt11608494,4.2,106
tt1160907,2.7,369
tt11609174,4.9,156
tt11609250,5.2,117
tt1160931,7.3,17
tt1160935,7.9,45
tt11609626,4.6,198
tt11609692,4.3,514
tt1160996,5.3,49341
tt1161016,4.9,990
tt11610504,6.0,12
tt1161051,6.8,246
tt11610602,7.2,42
tt1161064,3.2,1213
tt11610804,6.2,1522
tt11610882,7.2,19
tt11611064,6.4,1445
tt11611106,7.4,11
tt11611276,4.6,38
tt11611416,6.0,57
tt11611486,6.6,1393
tt11611650,6.9,405
tt11611728,5.6,52
tt11612144,7.6,2412
tt11612890,3.9,3024
tt11613184,2.6,1294
tt11613450,5.4,372
tt11613746,4.4,864
tt1161404,4.4,2569
tt1161405,1.5,290
tt11614054,7.4,637
tt11614126,7.2,100
tt11614144,3.6,191
tt1161418,6.2,14409
tt1161421,7.7,109
tt1161424,7.3,11
tt1161443,6.1,2284
tt1161444,6.4,463
tt11614472,7.0,556
tt11614486,7.7,8
tt1161449,4.1,274
tt11614548,4.7,151
tt1161457,3.7,185
tt11614912,5.0,7877
tt11615038,7.0,2046
tt11615290,7.7,8841
tt11615616,5.9,2125
tt11615796,7.8,13
tt11615802,7.2,24
tt11615912,5.2,313
tt11616036,6.6,2197
tt11616194,8.7,167
tt1161645,7.3,25
tt1161646,4.0,1696
tt1161650,7.8,105
tt11617052,6.6,10535
tt11617146,4.9,57
tt1161734,6.9,34
tt1161776,6.5,50
tt11618350,3.3,1207
tt11618536,6.9,7790
tt1161864,6.0,106079
tt11619482,2.8,312
tt1161951,2.9,964
tt11619524,5.1,128
tt11619984,7.0,22
tt1162002,5.0,9
tt11620618,5.1,9
tt11620708,4.5,293
tt11620786,7.6,287
tt11620908,5.5,21
tt11621528,7.0,33
tt11621896,5.4,192
tt11621960,6.5,825
tt11622272,6.9,2115
tt11623722,6.5,1252
tt11623854,5.0,1044
tt11624812,6.9,9
tt11625100,7.4,1799
tt11626108,3.8,1630
tt11626116,4.9,189
tt11627068,7.5,12
tt11627120,7.0,29
tt11628208,6.4,860
tt11628788,6.3,191
tt11628854,5.8,25372
tt11629268,5.8,107
tt11629874,8.8,10
tt11630044,3.0,9
tt1163276,4.9,47
tt11633116,4.3,644
tt11633774,7.9,102
tt11633840,9.1,55
tt11633878,3.6,19
tt11634048,4.3,780
tt11634288,6.1,147
tt11634320,5.1,282
tt11636880,5.3,2415
tt1163752,7.4,2525
tt1163761,6.3,267
tt1163778,6.0,41
tt11638474,9.7,10
tt1163857,6.5,13
tt11638656,4.4,396
tt11638714,3.5,436
tt11638942,5.1,692
tt11638956,5.6,217
tt11638970,5.8,64
tt11639190,6.6,681
tt11639942,8.6,39
tt11639966,6.3,86
tt11640022,6.3,4654
tt11640106,5.5,10
tt11640108,4.7,206
tt11640118,5.8,408
tt11640412,6.8,433
tt11640536,6.0,1185
tt11640552,5.7,78
tt11641654,5.7,1473
tt11642302,5.3,475
tt11643110,6.2,88
tt11643264,7.0,38
tt11644116,3.3,402
tt11644156,7.2,5
tt11644320,7.5,78
tt11644332,6.5,364
tt11644516,7.6,14
tt11644582,6.4,37
tt1164584,6.2,45
tt1164607,6.4,36
tt11646170,7.5,51
tt11646268,5.5,8
tt1164629,5.5,48
tt11646342,2.6,299
tt11646392,8.7,49
tt11646412,7.6,147
tt1164644,6.1,91
tt11646442,6.9,706
tt11646562,5.9,155
tt1164665,5.5,27
tt1164666,5.7,176
tt11646970,4.5,454
tt11647104,6.1,30
tt11647130,4.9,23
tt11647154,5.7,73
tt11647720,6.8,51
tt11648514,7.6,4389
tt11648994,4.5,673
tt11649338,4.7,9929
tt11649428,4.7,431
tt11649614,6.4,2604
tt11649634,6.3,74
tt11649910,8.0,9
tt1164999,7.4,97943
tt11650078,8.8,9
tt11650184,8.7,10
tt11650226,5.0,10360
tt11650268,8.9,8
tt11650320,6.9,220
tt11650404,4.4,132
tt11650674,1.9,1119
tt11650702,2.6,79
tt11650868,5.9,124
tt11651262,5.8,40
tt11651288,8.7,8
tt11651550,8.0,5929
tt11651604,7.6,530
tt11651640,5.5,226
tt11651650,6.5,505
tt11651668,6.3,269
tt11651768,6.3,567
tt11651780,5.7,6005
tt11651796,6.9,15828
tt11651808,6.8,7
tt11652014,7.4,17
tt1165253,6.5,4178
tt1165276,6.5,663
tt1165280,4.7,11
tt11652808,5.7,490
tt1165283,5.3,10
tt1165293,8.4,1615
tt11653666,6.6,56
tt11653688,8.6,379
tt11654024,6.9,53
tt11654554,6.2,55
tt11655140,6.5,144
tt11655202,7.5,75611
tt11655566,6.7,94176
tt11655640,5.2,156
tt11656172,3.1,19798
tt11656220,4.6,12796
tt11656548,6.8,3685
tt11656564,6.8,101
tt11656662,7.4,14
tt11656704,7.6,104
tt11656800,6.1,187
tt11656972,4.0,104
tt11656984,8.3,9
tt11657186,6.5,140
tt11657594,8.1,158
tt11657662,7.2,55055
tt11657782,6.6,16
tt11657822,6.9,265
tt11658120,5.8,5595
tt11658446,7.1,11
tt11658700,7.7,34
tt11658862,5.9,78
tt11659544,7.0,67
tt11659978,4.2,14
tt11660572,4.5,53
tt1166085,7.2,7274
tt1166088,6.3,88
tt1166092,4.4,149
tt1166094,5.7,661
tt1166100,7.4,72077
tt1166101,6.4,110
tt1166102,6.3,317
tt1166107,6.0,116
tt1166110,6.4,554
tt1166111,6.4,19
tt11661666,6.1,126
tt1166168,6.3,516
tt11662534,6.0,169
tt11662660,5.8,267
tt11662974,5.7,16
tt11663174,8.2,5
tt11663228,7.2,45884
tt11663284,3.7,125
tt11663918,6.6,96
tt11664150,7.0,21
tt11666264,2.7,37
tt11667808,3.4,507
tt11667868,5.4,86
tt1166809,7.2,448
tt1166810,6.5,3152
tt11668320,6.9,2933
tt11668412,4.8,88
tt11668454,3.9,403
tt11668530,4.7,1355
tt11668900,7.5,245
tt11668994,5.9,266
tt11669090,6.8,6
tt11669538,6.2,1047
tt11669728,7.4,1063
tt1166974,5.7,105
tt11670552,6.8,67
tt11671006,5.8,66747
tt11671040,7.9,158
tt11671404,7.2,99
tt11671996,6.5,48
tt11672118,6.4,5
tt11674072,7.6,1569
tt11674528,5.9,42
tt1167473,7.4,20
tt11674730,6.9,24708
tt11674948,4.7,865
tt11675502,7.0,15
tt11675522,6.2,20
tt11675788,4.9,768
tt11675884,7.4,11
tt1167599,5.6,3786
tt1167611,7.1,5671
tt1167638,6.6,37956
tt1167643,6.9,45
tt1167660,6.8,17889
tt1167675,5.6,10233
tt1167690,4.7,44
tt1167818,5.1,11
tt1167825,6.0,261
tt1167839,5.9,92
tt1167843,6.8,8
tt1167845,6.6,146
tt1167867,6.7,57
tt1167868,6.3,63
tt1167869,6.1,38
tt1167871,6.2,29
tt1167876,6.5,36
tt11678806,7.4,14
tt11678912,5.8,249
tt11678944,6.2,207
tt11679270,3.2,285
tt11679950,6.4,406
tt11679978,5.9,788
tt11680472,4.8,1295
tt11680522,8.2,19
tt11680668,5.7,72
tt11680698,3.9,188
tt11680920,6.0,717
tt11680950,7.1,88
tt11680986,7.0,466
tt11681056,5.9,1494
tt11681170,6.2,76
tt11681234,5.7,137
tt11681250,6.1,14972
tt11681282,6.7,4995
tt11681310,6.4,259
tt11681602,6.7,9
tt11681712,2.8,110
tt11682642,5.7,52
tt11683592,5.8,153
tt11684342,5.6,27
tt11684438,7.4,107
tt11684668,7.6,132
tt11685140,4.5,489
tt11685322,7.0,1518
tt11685364,4.7,299
tt11685538,7.5,115
tt11685574,3.7,419
tt1168633,7.5,23
tt1168639,5.4,112
tt1168649,5.8,54
tt11686490,5.3,19624
tt11686556,5.5,140
tt11686600,5.3,8
tt1168662,7.3,849
tt1168665,4.4,18
tt11686834,7.3,26
tt11687002,6.9,21995
tt11687098,6.4,125
tt11687104,5.6,14765
tt11687126,6.3,246
tt11687188,7.8,8
tt1168764,7.4,72
tt11687852,7.3,25
tt11688770,4.6,86
tt11689090,7.0,307
tt11689278,3.1,147
tt11690034,7.9,11
tt11690150,6.6,55
tt11690220,6.1,505
tt11690360,5.7,53
tt11690402,6.2,59
tt11690716,7.2,12
tt11690838,6.4,500
tt11691034,7.2,70
tt1169133,4.9,428
tt1169137,3.4,200
tt1169147,5.1,185
tt1169164,6.1,45
tt11691696,6.4,925
tt11691830,6.9,135
tt11692070,5.3,226
tt11692124,5.8,23
tt11692148,6.8,1320
tt11692166,7.1,25
tt11692244,7.4,38
tt11692284,7.1,718
tt1169270,5.8,1849
tt1169272,6.0,237
tt11692772,7.5,74
tt11692986,5.6,1691
tt11694374,5.2,635
tt11694776,6.0,58
tt11695058,6.2,10
tt11695080,4.7,200
tt11695190,5.8,1286
tt11695654,5.9,3027
tt11695864,4.2,17
tt11695950,5.5,101
tt11696276,3.6,2448
tt11696342,4.8,1009
tt11696978,7.7,121
tt11697148,7.4,318
tt11697348,6.3,9
tt11697484,3.9,9579
tt11697536,6.2,193
tt11697690,6.7,4015
tt11697794,6.1,127
tt11697820,6.6,2187
tt11697832,6.2,1663
tt11697844,7.5,7901
tt1169809,5.3,8802
tt1169826,4.2,47
tt11698280,7.0,970
tt1169834,7.6,1044
tt1169841,7.6,2239
tt1169847,5.7,13
tt11698588,8.4,11
tt11698618,6.2,31
tt11698630,6.6,6930
tt11698662,5.4,3029
tt11698800,5.6,4417
tt1170005,6.4,58
tt11700260,7.0,17724
tt11700754,5.4,718
tt11701774,4.9,3069
tt11701838,7.6,295
tt11702230,5.7,55
tt11702252,6.2,795
tt11702278,2.1,246
tt11703050,6.8,25845
tt11703052,5.9,175
tt11703166,8.3,83
tt11703244,6.0,27090
tt11703266,6.9,165
tt1170346,7.1,17
tt1170350,4.2,1775
tt1170358,7.8,752840
tt1170359,6.7,70
tt1170370,5.9,12
tt11703710,7.4,38537
tt1170380,5.5,43
tt1170389,4.8,332
tt1170390,5.8,60
tt1170391,5.2,1805
tt1170393,6.9,4926
tt1170396,6.3,445
tt1170397,5.9,583
tt1170398,5.0,465
tt1170399,5.5,1513
tt11704012,6.1,577
tt1170402,5.5,2374
tt1170404,5.6,3149
tt1170405,4.5,1259
tt1170411,3.8,601
tt11704144,6.0,36
tt11704354,8.0,183
tt1170482,6.3,72
tt11706552,7.1,26
tt11706558,4.9,556
tt11706872,7.2,702
tt11707008,6.5,6
tt11707848,3.1,208
tt11708140,4.8,1676
tt11708788,6.9,129
tt11709094,6.2,733
tt11709306,7.1,518
tt11709788,3.7,16
tt11709818,7.4,29
tt11710090,7.2,646
tt11710112,5.6,271
tt11710226,8.2,5
tt11710234,5.9,65
tt11710954,7.0,37
tt1171220,4.3,44
tt1171222,5.1,10073
tt1171226,6.0,1202
tt1171258,7.0,45
tt1171260,6.5,67
tt1171264,6.5,48
tt1171265,5.1,112
tt1171268,5.4,22
tt1171271,4.7,162
tt11713524,5.0,131
tt11713598,8.2,6
tt11713606,7.7,33
tt11714030,3.4,360
tt11714842,4.0,31
tt11714964,7.8,44
tt11715202,8.2,35
tt1171533,3.2,19
tt1171556,6.9,13
tt1171601,6.6,45
tt1171616,5.3,13
tt1171672,4.7,1197
tt1171693,5.7,124
tt1171694,5.9,149
tt1171701,8.0,36942
tt1171704,6.3,254
tt11717746,4.1,13
tt11717766,6.0,19
tt11718264,5.5,89
tt11718306,5.7,196
tt11718330,3.6,140
tt11718516,6.0,7565
tt11718526,7.5,1653
tt11718596,7.0,69
tt11718696,2.9,262
tt11718726,5.7,49
tt11718902,6.7,2407
tt11718946,7.2,30
tt11719418,4.3,264
tt11719504,7.8,7
tt11719648,6.4,1569
tt11719702,5.6,121
tt11719760,4.5,16
tt11720140,6.6,81
tt11720362,8.5,40
tt1172039,5.0,29
tt11720440,5.9,11796
tt1172049,7.0,133576
tt1172058,7.9,30
tt1172060,3.5,3114
tt1172063,5.6,429
tt11721070,7.4,48
tt1172168,3.9,191
tt1172186,6.5,488
tt1172188,6.2,25
tt1172203,7.5,5106
tt1172206,6.8,6916
tt1172230,5.1,1466
tt1172233,6.9,72368
tt11723904,7.6,202
tt11723916,6.0,138
tt11724502,6.2,17
tt11724686,5.5,29
tt11724920,5.2,6165
tt1172507,7.2,21
tt1172522,7.7,2431
tt1172525,5.5,48
tt1172538,5.5,17
tt1172539,8.3,31
tt11725450,7.4,172
tt1172550,5.7,269
tt11725570,6.6,14
tt11725680,6.2,4121
tt1172570,7.0,149598
tt1172571,5.9,19697
tt1172587,5.6,2231
tt11726068,7.4,279
tt1172681,5.9,10
tt11727004,4.5,157
tt11727052,5.7,3100
tt11727866,6.6,9545
tt11728358,6.7,252
tt11729298,7.1,28230
tt1172948,7.4,25
tt11729546,4.3,189
tt1172963,7.3,7094
tt1172974,6.0,747
tt1172991,6.7,50927
tt1172992,7.1,351
tt1172994,6.3,55533
tt1172996,5.2,375
tt1172997,4.2,455
tt1172998,6.6,3489
tt11730520,6.2,213
tt11730542,6.0,32
tt11730570,5.2,37
tt11730914,4.4,2875
tt11730922,5.0,970
tt11730940,5.8,2270
tt11731024,6.5,2021
tt11731036,7.4,9
tt11731768,7.2,2218
tt11731984,6.7,994
tt11732158,5.3,389
tt11732164,6.7,10308
tt11732324,5.9,334
tt11732516,7.6,6
tt11732522,6.2,758
tt11734264,4.8,9201
tt11734316,6.0,97
tt1173487,5.2,69
tt1173502,8.1,17
tt11735158,7.8,147
tt1173527,6.5,51
tt11735544,6.9,1224
tt11735906,6.3,68
tt11736638,7.1,1028
tt11736718,4.1,88
tt11736776,6.6,220
tt1173682,5.7,368
tt1173683,6.2,109
tt1173686,6.4,1086
tt1173687,6.9,11983
tt1173708,6.1,419
tt1173716,5.8,107
tt1173744,5.8,524
tt1173745,7.5,17183
tt11737466,3.2,1842
tt1173755,6.6,85
tt11737748,6.5,45
tt11737756,6.9,619
tt11737766,5.0,38
tt11737768,6.0,6
tt11737772,8.4,3742
tt11737778,7.1,58
tt11737816,5.1,17
tt11738034,5.5,29
tt11738264,4.5,39
tt11738520,7.7,79
tt11738830,6.1,7228
tt1173901,7.8,4501
tt1173918,6.0,170
tt1173922,6.4,557
tt1173936,6.7,21
tt1173941,4.3,617
tt1173946,4.8,289
tt11739474,7.5,38
tt1173949,6.2,687
tt11739498,8.2,4891
tt1173953,4.6,204
tt1173957,7.8,94
tt1173959,6.0,162
tt1174041,3.4,3574
tt1174042,6.3,5006
tt1174045,5.5,562
tt1174047,7.2,1676
tt1174049,5.9,708
tt11741044,6.0,489
tt11742070,4.0,348
tt11742162,7.8,269
tt11742184,5.7,40
tt11742234,6.4,9
tt11742524,2.8,179
tt11742798,5.8,11714
tt11742878,4.6,68
tt11743900,4.6,928
tt11744246,6.2,7
tt11744358,7.4,1492
tt11744432,5.9,1069
tt11744472,7.0,483
tt11744802,5.5,95
tt11744850,6.1,131
tt11745888,6.4,123
tt1174686,3.3,64
tt1174691,7.0,1537
tt1174693,5.6,2774
tt11747014,5.0,127
tt11747286,6.2,565
tt1174730,7.3,33429
tt1174732,7.2,141104
tt11748354,6.6,2336
tt11749154,4.0,1195
tt11749480,6.9,1391
tt1174952,6.9,204
tt1174954,6.4,35032
tt11749680,4.6,23
tt11749980,5.9,279
tt11749986,3.8,58
tt11750260,5.8,70
tt11750282,6.1,19133
tt1175053,7.2,83
tt11752598,5.4,465
tt1175287,5.9,51
tt1175292,4.5,162
tt1175297,4.8,28
tt1175299,7.4,12
tt11753030,5.5,124
tt1175306,5.8,48
tt11753164,8.6,19
tt11753522,7.5,27
tt11753696,7.6,1628
tt11753760,6.6,434
tt11753890,4.1,374
tt11754464,4.2,704
tt11754742,7.9,10
tt1175489,6.8,34
tt11754896,7.1,321
tt1175491,6.3,51482
tt11755040,6.4,27
tt1175505,5.4,2350
tt1175506,6.7,12343
tt1175523,6.4,141
tt11755300,7.2,2437
tt11755650,6.4,27
tt11755740,4.7,70121
tt1175633,5.8,126
tt1175709,6.2,63714
tt1175713,5.4,2158
tt11757862,6.4,19
tt11758356,7.5,71
tt11758684,6.2,43
tt11758792,4.3,1195
tt11758900,4.9,234
tt11759630,8.2,20
tt11759906,5.3,44
tt11760094,5.1,12
tt11760130,7.7,11
tt11760236,4.1,984
tt11760270,6.0,1154
tt11760484,5.5,15
tt11760562,6.9,54
tt11760690,5.7,21
tt1176096,7.1,1437
tt11761116,4.4,8
tt11761216,6.3,161
tt11761300,3.4,12
tt1176161,4.0,480
tt1176170,6.2,12
tt1176187,7.7,36
tt1176204,6.6,131
tt11762114,5.5,41046
tt11762434,2.5,16017
tt1176244,7.2,2028
tt1176251,6.0,10150
tt1176252,5.2,6033
tt11762546,5.0,66
tt11763296,4.1,2005
tt11763742,7.7,792
tt1176416,5.4,2445
tt11764342,6.4,473
tt1176441,3.7,142
tt1176442,5.8,237
tt11764856,4.2,84
tt11764870,4.1,27
tt11765324,2.4,642
tt11765792,6.7,12
tt11766094,6.0,78
tt11766262,3.0,149
tt11766318,2.5,498
tt11766766,4.2,335
tt11766802,6.8,3640
tt1176699,6.6,505
tt1176724,5.8,5075
tt1176726,6.7,3237
tt1176727,7.5,1121
tt1176728,7.7,90
tt1176730,5.5,301
tt1176731,5.2,697
tt1176733,4.8,570
tt1176740,7.0,56665
tt11767484,7.4,6845
tt11767498,5.6,36
tt11767552,6.9,580
tt11767704,6.2,654
tt11767722,7.1,4496
tt11767724,7.3,2128
tt11768008,6.1,1733
tt11768018,6.1,1444
tt11768356,4.8,647
tt1176908,7.5,53
tt1176911,5.8,914
tt11769162,3.9,1102
tt1176928,6.2,475
tt1176931,7.0,135
tt11769340,8.2,23
tt1176935,4.8,29
tt1176936,6.3,26
tt1176942,6.3,210
tt1176960,5.6,3509
tt1176961,4.4,644
tt1176963,7.0,1169
tt11770548,4.4,28
tt1177070,6.5,17
tt1177075,5.6,37
tt1177077,5.3,38
tt1177094,5.1,339
tt11771006,5.9,3344
tt11771028,6.4,38
tt11771036,5.0,896
tt11771316,6.9,148
tt1177135,6.6,14
tt1177137,7.8,11
tt1177140,4.4,26
tt1177144,4.9,14
tt1177145,6.4,41
tt1177152,5.2,26
tt1177159,6.7,983
tt11771642,4.9,197
tt11771656,5.8,330
tt11771704,7.0,2334
tt11771734,7.1,102
tt1177217,5.7,12
tt11772186,5.2,137
tt11772420,5.2,49
tt11772516,6.1,314
tt11772576,4.6,766
tt11772600,7.8,1780
tt11772644,4.2,37
tt11772670,8.7,54
tt11772698,5.7,23
tt11772702,4.4,28
tt11772704,6.1,13
tt11772718,5.8,41
tt11772746,7.9,18787
tt11772768,8.1,37
tt11772786,5.3,43
tt11772966,6.5,1168
tt11773084,6.0,97
tt11773160,5.2,556
tt11773174,6.1,302
tt11773204,4.5,60
tt11773276,5.9,1842
tt11773308,8.0,6275
tt11773342,7.6,226
tt11773378,6.7,20344
tt11773426,5.5,5485
tt11773446,5.6,167
tt11773456,7.8,4901
tt11773484,7.1,3094
tt11773588,5.5,269
tt11773648,5.8,646
tt11773748,7.4,261
tt11773810,5.2,8089
tt11773814,5.0,442
tt11774348,8.7,96
tt11774562,6.6,305
tt11774632,5.7,19
tt11774746,7.2,68
tt11774804,7.0,325
tt11775236,3.7,376
tt11775972,5.4,55
tt11777040,6.3,7752
tt11777146,5.9,31
tt11777210,5.0,22
tt11777298,6.5,690
tt11777304,5.2,187
tt11777308,5.3,648
tt11777460,4.0,1338
tt11777510,3.7,261
tt11777570,6.7,68
tt11777738,7.5,33080
tt11777920,5.2,535
tt11777926,6.6,20
tt11777952,6.6,174
tt11777998,5.8,77
tt11778102,6.0,2140
tt11778118,6.5,9224
tt11778144,6.2,2268
tt11778272,7.7,2183
tt11778338,5.8,33
tt11778926,5.7,30
tt11778968,7.5,65
tt11778990,4.3,53
tt11779042,6.2,23
tt1177912,8.2,23
tt11779178,7.3,24
tt11779210,6.2,19
tt11779214,4.3,42
tt1177923,6.0,37
tt11779574,9.1,139
tt11779616,7.1,2102
tt11779640,6.3,439
tt11779642,4.7,180
tt1177966,6.7,282
tt11779668,2.8,15
tt11779688,8.3,98
tt11779744,8.6,473
tt11779840,8.5,16
tt11780762,5.3,22
tt11780876,4.8,29
tt1178122,6.2,96
tt1178132,6.5,64
tt1178134,5.7,23
tt1178138,6.0,9
tt11781580,5.8,45
tt11781778,7.5,106
tt11781806,6.0,495
tt1178191,6.8,20
tt1178197,7.9,6236
tt11783360,4.8,49
tt11783766,5.3,19100
tt11783786,2.4,197
tt11783988,6.4,1339
tt11784470,6.2,48
tt1178480,7.4,32
tt1178592,6.0,22
tt1178614,6.8,63
tt1178627,4.3,33
tt1178630,6.2,63
tt11786308,5.7,10
tt11786320,7.0,280
tt11786386,2.6,1323
tt1178640,4.9,2036
tt1178641,7.5,25
tt1178654,6.7,1078
tt1178657,6.1,804
tt1178663,7.1,79215
tt1178665,6.4,32268
tt11787910,7.5,95
tt11788956,2.9,1575
tt11789236,8.1,10
tt11789508,7.8,231
tt11790094,3.8,12
tt1179019,5.3,175
tt1179024,7.1,155
tt1179025,6.3,24493
tt11790268,6.0,806
tt1179031,6.7,39604
tt1179034,6.4,127040
tt11790352,3.6,428
tt11790378,4.1,372
tt1179046,5.3,74
tt1179056,5.2,114904
tt1179057,4.7,125
tt1179064,3.9,358
tt1179067,3.1,3095
tt1179069,6.0,39095
tt1179071,3.8,1847
tt11790780,7.9,16903
tt1179079,6.2,303
tt1179082,5.0,162
